"Proc","EventDur","EC1","EC2","EC3","Time","SeqIndx"
16,102,2,245,418,9,1
16,128,1,100,0,28,3
16,13462,2,204,319,10,153
16,101,2,245,418,6,1
16,96,2,245,418,9,1
16,283,1,100,0,7,3
16,426,2,245,418,8,1
16,90,2,245,418,6,1
16,136,1,100,0,4,3
16,112,2,245,418,7,1
16,104,2,245,418,7,1
16,146,1,100,0,5,3
16,188,1,100,0,16,20
16,90,2,245,418,6,1
16,144,1,100,0,27,3
16,132,1,100,0,15,3
16,13816,2,204,319,12,157
16,16,2,245,418,6,2
16,434,2,245,418,7,1
16,254,1,100,0,5,20
16,158,1,100,0,18,3
16,94,2,245,418,7,1
16,108,2,245,418,8,1
16,92,2,245,418,8,1
16,114,1,100,0,4,3
16,129,1,100,0,17,3
16,118,1,100,0,26,3
16,176,1,100,0,25,3
16,136,1,100,0,28,3
16,128,2,245,418,7,1
16,130,2,245,418,8,1
16,108,2,245,418,9,1
16,13422,2,204,319,21,153
16,104,2,245,418,9,1
16,106,2,245,418,10,1
16,108,2,245,418,9,1
16,102,2,245,418,8,1
16,174,2,245,418,8,1
16,13802,2,204,319,11,157
16,100,2,245,418,8,1
16,214,1,100,0,6,3
16,140,2,245,418,8,1
16,142,1,100,0,29,3
16,128,1,100,0,29,3
16,90,2,245,418,5,1
16,108,2,245,418,8,1
16,134,2,245,418,8,1
16,94,2,245,418,7,1
16,108,2,245,418,6,1
16,92,2,245,418,8,1
16,142,2,245,418,8,1
16,130,2,245,418,8,1
16,110,2,245,418,7,1
16,176,1,100,0,19,3
16,118,2,245,418,7,1
16,113,1,100,0,4,3
16,148,1,100,0,4,3
16,160,1,100,0,12,3
16,104,2,245,418,8,1
16,140,2,245,418,5,1
16,98,2,245,418,8,1
16,130,1,100,0,28,3
16,118,2,245,418,9,1
16,200,1,100,0,4,3
16,104,2,245,418,7,1
16,232,1,100,0,28,3
16,138,2,245,418,9,1
16,180,2,245,418,7,1
16,216,2,204,317,13,61
16,204,2,245,418,9,1
16,90,2,245,418,6,1
16,92,2,245,418,7,1
16,132,1,100,0,29,3
16,128,1,100,0,13,3
16,102,2,245,418,7,1
16,126,2,245,418,9,1
16,13834,2,204,319,19,157
16,160,2,245,418,7,1
16,142,1,100,0,4,3
16,106,2,245,418,6,1
16,144,1,100,0,19,3
16,114,1,100,0,28,3
16,94,2,245,418,8,1
16,104,2,245,418,9,1
16,138,1,100,0,26,3
16,136,1,100,0,22,3
16,102,2,245,418,7,1
16,108,2,245,418,7,1
16,118,2,245,418,7,1
16,88,2,245,418,9,1
16,106,2,245,418,8,1
16,124,2,245,418,7,1
16,106,2,245,418,10,1
16,152,1,100,0,27,3
16,136,1,100,0,18,3
16,136,1,100,0,22,3
16,94,2,245,418,9,1
16,96,2,245,418,6,1
16,94,2,245,418,6,1
16,104,2,245,418,6,1
16,140,1,100,0,16,3
16,140,2,245,418,9,1
16,138,1,100,0,15,3
16,92,2,245,418,6,1
16,89,2,245,418,7,1
16,92,2,245,418,8,1
16,102,2,245,418,10,1
16,13531,2,204,319,11,157
16,266,1,100,0,4,3
16,98,2,245,418,10,1
16,114,2,245,418,8,1
16,94,2,245,418,8,1
16,13866,2,204,319,19,171
16,118,2,245,418,8,1
16,7192,2,204,319,21,121
16,142,1,100,0,4,3
16,144,2,245,418,9,1
16,102,2,245,418,9,1
16,94,2,245,418,6,1
16,468,2,245,418,8,1
16,133,1,100,0,4,3
16,122,2,245,418,6,1
16,106,2,245,418,7,1
16,100,2,245,418,8,1
16,147,1,100,0,23,3
16,158,2,245,418,8,1
16,132,1,100,0,13,3
16,102,2,245,418,6,1
16,114,1,100,0,27,3
16,98,2,245,418,10,1
16,120,2,245,418,9,1
16,120,2,245,418,8,1
16,96,2,245,418,7,1
16,106,1,100,0,5,3
16,134,1,100,0,27,3
16,170,1,100,0,18,3
16,110,2,245,418,8,1
16,96,2,245,418,6,1
16,106,2,245,418,7,1
16,170,1,100,0,4,20
16,98,2,245,418,7,1
16,94,2,245,418,7,1
16,100,2,245,418,6,1
16,98,2,245,418,6,1
16,10,2,245,418,8,2
16,158,1,100,0,21,3
16,116,1,100,0,4,3
16,94,2,245,418,5,1
16,140,2,245,418,7,1
16,134,2,245,418,9,1
16,13853,2,204,319,17,157
16,110,2,245,418,8,1
16,420,2,245,418,6,1
16,117,2,245,418,7,1
16,125,1,100,0,4,3
16,134,1,100,0,4,3
16,130,1,100,0,15,3
16,10218,2,204,319,18,141
16,106,1,100,0,4,3
16,180,2,245,418,7,1
16,140,1,100,0,14,3
16,122,1,100,0,4,3
16,131,1,100,0,5,3
16,110,2,245,418,7,1
16,144,1,100,0,28,3
16,102,2,245,418,6,1
16,330,2,245,418,7,4
16,106,2,245,418,8,1
16,138,2,245,418,9,1
16,144,2,245,418,9,1
16,196,1,100,0,12,20
16,100,2,245,418,10,1
16,94,2,245,418,9,1
16,56,2,245,418,8,2
16,136,1,100,0,24,3
16,381,2,245,418,10,4
16,120,2,245,418,8,1
16,94,2,245,418,5,1
16,138,2,245,418,8,1
16,126,1,100,0,21,3
16,154,2,245,418,6,1
16,156,2,245,418,9,1
16,116,2,245,418,9,1
16,113,2,245,418,9,1
16,96,2,245,418,10,1
16,98,2,245,418,7,1
16,106,1,100,0,25,3
16,148,1,100,0,5,3
16,129,1,100,0,4,3
16,94,2,245,418,7,1
16,160,2,245,418,6,1
16,134,1,100,0,24,3
16,13900,2,204,319,11,157
16,108,2,245,418,7,1
16,138,1,100,0,23,3
16,170,1,100,0,7,3
16,110,2,245,418,10,1
16,92,2,245,418,7,1
16,92,2,245,418,8,1
16,90,2,245,418,8,1
16,101,2,245,418,8,1
16,90,2,245,418,7,1
16,98,2,245,418,8,1
16,106,2,245,418,8,1
16,13884,2,204,319,14,157
16,362,2,245,418,6,4
16,128,1,100,0,5,3
16,152,1,100,0,4,3
16,102,2,245,418,7,1
16,96,2,245,418,7,1
16,126,1,100,0,25,3
16,110,2,245,418,8,1
16,96,2,245,418,8,1
16,13850,2,204,319,18,155
16,214,2,204,317,11,61
16,127,1,100,0,4,3
16,104,2,245,418,7,1
16,738,2,245,418,9,5
16,130,1,100,0,26,3
16,132,1,100,0,25,3
16,110,2,245,418,8,1
16,200,1,100,0,5,3
16,180,1,100,0,5,3
16,112,2,245,418,8,1
16,95,2,245,418,7,1
16,132,2,245,418,10,1
16,13811,2,204,319,13,157
16,92,2,245,418,7,1
16,130,2,245,418,9,1
16,126,2,245,418,9,1
16,10,2,245,418,6,2
16,96,2,245,418,6,1
16,118,2,245,418,8,1
16,154,1,100,0,5,3
16,444,2,245,418,8,5
16,98,2,245,418,7,1
16,112,2,245,418,7,1
16,94,2,245,418,7,1
16,496,2,245,418,6,1
16,208,2,204,317,21,61
16,104,2,245,418,6,1
16,429,2,245,418,7,1
16,108,2,245,418,6,1
16,174,1,100,0,10,3
16,248,1,100,0,6,3
16,100,2,245,418,7,1
16,140,1,100,0,27,3
16,138,1,100,0,29,3
16,133,1,100,0,26,3
16,12,2,245,418,8,2
16,102,2,245,418,7,1
16,130,1,100,0,18,3
16,92,2,245,418,7,1
16,112,2,245,418,8,1
16,112,2,245,418,8,1
16,114,2,245,418,9,1
16,10,2,245,418,9,2
16,158,1,100,0,5,3
16,12,2,245,418,6,2
16,142,1,100,0,4,3
16,130,1,100,0,15,3
16,13834,2,204,319,10,157
16,92,2,245,418,7,1
16,146,1,100,0,5,3
16,92,2,245,418,9,1
16,102,2,245,418,8,1
16,122,2,245,418,7,1
16,335,2,245,418,7,4
16,150,1,100,0,12,3
16,118,1,100,0,5,3
16,94,2,245,418,7,1
16,102,2,245,418,10,1
16,142,2,245,418,7,1
16,126,1,100,0,28,3
16,102,2,245,418,9,1
16,93,2,245,418,8,1
16,126,1,100,0,29,3
16,7147,2,204,319,10,110
16,140,1,100,0,21,3
16,13818,2,204,319,20,157
16,232,1,100,0,5,3
16,118,1,100,0,29,3
16,94,2,245,418,7,1
16,92,2,245,418,6,1
16,144,2,245,418,7,1
16,110,2,245,418,6,1
16,104,2,245,418,6,1
16,136,1,100,0,4,3
16,155,2,245,418,7,1
16,98,2,245,418,5,1
16,96,2,245,418,9,1
16,90,2,245,418,7,1
16,90,2,245,418,8,1
16,98,2,245,418,8,1
16,176,1,100,0,29,3
16,114,1,100,0,29,3
16,90,2,245,418,8,1
16,90,2,245,418,5,1
16,130,1,100,0,24,3
16,426,2,245,418,8,1
16,180,2,245,418,8,1
16,7051,2,250,405,10,114
16,140,2,245,418,7,1
16,13907,2,204,319,20,157
16,90,2,245,418,7,1
16,94,2,245,418,6,1
16,136,1,100,0,4,3
16,136,1,100,0,26,3
16,164,2,245,418,7,1
16,92,2,245,418,8,1
16,148,1,100,0,20,3
16,116,1,100,0,29,3
16,138,2,245,418,9,1
16,122,1,100,0,5,3
16,177,2,204,317,24,59
16,112,2,245,418,9,1
16,90,2,245,418,9,1
16,94,2,245,418,7,1
16,104,2,245,418,6,1
16,104,2,245,418,6,1
16,13521,2,204,319,18,157
16,116,2,245,418,6,1
16,117,2,245,418,7,1
16,166,1,100,0,17,3
16,126,2,245,418,7,1
16,416,2,245,418,6,1
16,7107,2,204,319,20,110
16,100,2,245,418,8,1
16,7162,2,204,319,17,112
16,138,1,100,0,27,3
16,108,2,245,418,7,1
16,108,2,245,418,7,1
16,104,2,245,418,9,1
16,94,2,245,418,6,1
16,228,1,100,0,6,3
16,98,2,245,418,7,1
16,104,2,245,418,8,1
16,90,2,245,418,9,1
16,208,1,100,0,5,3
16,20092,2,204,319,11,236
16,144,1,100,0,17,3
16,130,1,100,0,27,3
16,98,2,245,418,9,1
16,100,2,245,418,8,1
16,108,2,245,418,8,1
16,146,2,245,418,6,1
16,616,2,204,317,10,61
16,172,2,245,418,8,1
16,150,1,100,0,24,3
16,94,2,245,418,6,1
16,112,2,245,418,8,1
16,132,2,245,418,9,1
16,92,2,245,418,7,1
16,142,1,100,0,27,3
16,142,2,245,418,9,1
16,132,1,100,0,26,3
16,100,2,245,418,8,1
16,100,2,245,418,6,1
16,13851,2,204,319,11,157
16,90,2,245,418,7,1
16,92,2,245,418,9,1
16,116,2,245,418,7,1
16,94,2,245,418,9,1
16,94,2,245,418,6,1
16,120,2,245,418,7,1
16,140,1,100,0,4,3
16,94,2,245,418,9,1
16,150,2,245,418,8,1
16,130,2,245,418,7,1
16,456,1,100,0,10,15
16,90,2,245,418,8,1
16,184,2,245,418,9,1
16,13889,2,204,319,11,157
16,104,2,245,418,10,1
16,92,2,245,418,6,1
16,104,2,245,418,9,1
16,90,2,245,418,6,1
16,108,2,245,418,8,1
16,13887,2,204,319,10,157
16,114,1,100,0,5,3
16,420,2,245,418,5,1
16,100,2,245,418,9,1
16,186,1,100,0,19,20
16,96,2,245,418,8,1
16,140,2,245,418,8,1
16,112,2,245,418,9,1
16,88,2,245,418,6,1
16,158,1,100,0,24,3
16,152,2,245,418,7,1
16,100,2,245,418,6,1
16,106,2,245,418,8,1
16,138,2,245,418,8,1
16,136,2,245,418,9,1
16,114,2,245,418,9,1
16,504,2,245,418,7,5
16,108,2,245,418,8,1
16,124,1,100,0,24,3
16,96,2,245,418,6,1
16,94,2,245,418,7,1
16,142,1,100,0,4,3
16,138,2,245,418,10,1
16,476,2,245,418,9,1
16,374,2,245,418,8,4
16,116,2,245,418,8,1
16,123,1,100,0,15,3
16,130,1,100,0,23,3
16,96,2,245,418,7,1
16,134,1,100,0,5,3
16,606,2,245,418,8,5
16,132,1,100,0,27,3
16,106,2,245,418,7,1
16,100,2,245,418,7,1
16,194,2,245,418,7,1
16,94,2,245,418,8,1
16,98,2,245,418,9,1
16,108,2,245,418,7,1
16,108,2,245,418,9,1
16,126,1,100,0,4,3
16,222,1,100,0,16,20
16,110,2,245,418,8,1
16,118,1,100,0,4,3
16,138,2,245,418,6,1
16,92,2,245,418,6,1
16,142,1,100,0,23,3
16,96,2,245,418,5,1
16,13877,2,204,319,24,157
16,488,2,245,418,9,1
16,92,2,245,418,6,1
16,136,1,100,0,29,3
16,124,1,100,0,4,3
16,156,1,100,0,18,3
16,102,2,245,418,6,1
16,102,2,245,418,7,1
16,130,1,100,0,25,3
16,90,2,245,418,6,1
16,178,1,100,0,19,3
16,104,2,245,418,10,1
16,126,1,100,0,27,3
16,104,2,245,418,6,1
16,270,1,100,0,10,3
16,140,2,245,418,8,1
16,538,1,100,0,26,15
16,154,1,100,0,29,3
16,116,2,245,418,8,1
16,208,1,100,0,26,3
16,190,1,100,0,8,3
16,130,2,245,418,10,1
16,104,2,245,418,8,1
16,102,2,245,418,6,1
16,92,2,245,418,7,1
16,3151,1,100,0,27,373
16,146,2,245,418,9,1
16,114,2,245,418,6,1
16,92,2,245,418,6,1
16,92,2,245,418,8,1
16,372,2,245,418,7,4
16,12,2,245,418,7,2
16,122,2,245,418,10,1
16,138,2,245,418,6,1
16,455,2,245,418,7,5
16,126,1,100,0,5,3
16,112,2,245,418,8,1
16,106,2,245,418,7,1
16,110,2,245,418,8,1
16,98,2,245,418,7,1
16,658,1,100,0,16,15
16,100,2,245,418,6,1
16,128,1,100,0,27,3
16,92,2,245,418,6,1
16,110,2,245,418,7,1
16,108,2,245,418,7,1
16,162,2,245,418,9,1
16,98,2,245,418,10,1
16,146,2,245,418,8,1
16,140,1,100,0,18,3
16,140,2,245,418,9,1
16,134,1,100,0,21,3
16,142,2,245,418,9,1
16,90,2,245,418,6,1
16,136,2,245,418,6,1
16,152,2,245,418,9,1
16,126,1,100,0,5,3
16,110,2,245,418,6,1
16,482,2,245,418,6,1
16,142,1,100,0,15,3
16,108,2,245,418,7,1
16,90,2,245,418,6,1
16,426,2,245,418,8,1
16,114,1,100,0,23,3
16,108,2,245,418,10,1
16,104,2,245,418,7,1
16,96,2,245,418,5,1
16,138,1,100,0,24,3
16,140,1,100,0,20,3
16,98,2,245,418,7,1
16,155,2,245,418,6,1
16,106,2,245,418,7,1
16,142,1,100,0,23,3
16,128,1,100,0,28,3
16,144,1,100,0,19,3
16,110,2,245,418,6,1
16,108,2,245,418,8,1
16,126,1,100,0,14,3
16,138,1,100,0,28,3
16,120,2,245,418,7,1
16,106,2,245,418,7,1
16,144,2,245,418,7,1
16,124,2,245,418,7,1
16,104,2,245,418,8,1
16,100,2,245,418,6,1
16,128,2,245,418,7,1
16,126,1,100,0,5,3
16,185,2,245,418,9,1
16,102,2,245,418,8,1
16,130,1,100,0,23,3
16,118,2,245,418,9,1
16,106,2,245,418,9,1
16,13860,2,204,319,11,157
16,128,2,245,418,9,1
16,126,1,100,0,28,3
16,110,2,245,418,9,1
16,96,2,245,418,8,1
16,796,2,245,418,7,5
16,106,2,245,418,6,1
16,136,1,100,0,22,3
16,170,1,100,0,5,3
16,88,2,245,418,5,1
16,13415,2,204,319,15,153
16,94,2,245,418,9,1
16,100,2,245,418,7,1
16,114,2,245,418,7,1
16,104,1,100,0,5,3
16,116,2,245,418,10,1
16,96,2,245,418,9,1
16,88,2,245,418,8,1
16,188,1,100,0,25,3
16,96,2,245,418,10,1
16,96,2,245,418,6,1
16,428,2,245,418,7,1
16,123,2,245,418,8,1
16,428,2,245,418,7,1
16,164,2,245,418,9,1
16,96,2,245,418,8,1
16,96,2,245,418,7,1
16,92,2,245,418,9,1
16,118,2,245,418,7,1
16,104,2,245,418,6,1
16,148,1,100,0,12,3
16,96,2,245,418,7,1
16,104,2,245,418,7,1
16,126,1,100,0,5,3
16,96,2,245,418,8,1
16,214,1,100,0,8,3
16,108,2,245,418,8,1
16,144,1,100,0,4,3
16,702,2,245,418,6,27
16,132,2,245,418,6,1
16,424,2,245,418,7,1
16,168,1,100,0,14,3
16,88,2,245,418,6,1
16,547,2,245,418,6,5
16,118,1,100,0,28,3
16,94,2,245,418,9,1
16,116,2,245,418,9,1
16,150,1,100,0,17,3
16,128,1,100,0,26,3
16,98,2,245,418,8,1
16,136,1,100,0,25,3
16,4513,1,100,0,25,149
16,142,1,100,0,13,3
16,112,2,245,418,9,1
16,442,2,245,418,8,1
16,170,2,245,418,9,1
16,182,1,100,0,5,3
16,108,2,245,418,6,1
16,92,2,245,418,7,1
16,120,2,245,418,8,1
16,130,2,245,418,9,1
16,166,1,100,0,4,3
16,136,1,100,0,28,3
16,166,1,100,0,20,3
16,160,1,100,0,24,3
16,132,1,100,0,4,3
16,98,2,245,418,7,1
16,124,1,100,0,20,3
16,108,2,245,418,6,1
16,104,2,245,418,8,1
16,92,2,245,418,7,1
16,112,2,245,418,8,1
16,144,1,100,0,4,3
16,92,2,245,418,10,1
16,215,2,204,317,14,61
16,104,2,245,418,6,1
16,164,2,245,418,9,1
16,110,2,245,418,8,1
16,109,2,245,418,8,1
16,98,2,245,418,7,1
16,134,2,245,418,7,1
16,154,2,245,418,9,1
16,126,1,100,0,21,3
16,428,2,245,418,8,1
16,97,2,245,418,6,1
16,88,2,245,418,7,1
16,93,2,245,418,8,1
16,96,2,245,418,8,1
16,108,2,245,418,9,1
16,92,2,245,418,7,1
16,104,2,245,418,7,1
16,132,1,100,0,29,3
16,146,2,245,418,9,1
16,134,1,100,0,5,3
16,112,2,245,418,7,1
16,112,1,100,0,18,3
16,110,2,245,418,9,1
16,13866,2,204,319,10,157
16,92,2,245,418,8,1
16,13889,2,204,319,11,157
16,92,2,245,418,8,1
16,726,2,245,418,6,5
16,146,2,245,418,7,1
16,136,1,100,0,16,3
16,132,1,100,0,5,3
16,144,2,245,418,8,1
16,92,2,245,418,7,1
16,173,1,100,0,18,3
16,13811,2,204,319,27,157
16,116,2,245,418,8,1
16,132,2,245,418,8,1
16,144,2,245,418,6,1
16,100,2,245,418,7,1
16,108,2,245,418,9,1
16,108,2,245,418,8,1
16,110,2,245,418,9,1
16,428,2,245,418,7,1
16,319,1,100,0,24,3
16,98,2,245,418,9,1
16,128,1,100,0,4,3
16,102,2,245,418,10,1
16,586,2,245,418,6,5
16,96,2,245,418,8,1
16,146,1,100,0,28,3
16,104,1,100,0,23,3
16,94,2,245,418,6,1
16,102,2,245,418,7,1
16,134,1,100,0,16,3
16,108,2,245,418,9,1
16,102,2,245,418,10,1
16,496,2,245,418,8,1
16,138,2,245,418,9,1
16,444,2,245,418,9,1
16,96,2,245,418,8,1
16,104,2,245,418,9,1
16,98,2,245,418,7,1
16,112,2,245,418,10,1
16,116,2,245,418,7,1
16,106,2,245,418,9,1
16,124,1,100,0,5,3
16,132,1,100,0,4,3
16,466,1,100,0,20,15
16,112,2,245,418,8,1
16,874,2,245,418,8,5
16,126,1,100,0,18,3
16,100,2,245,418,6,1
16,7132,2,204,319,15,110
16,94,2,245,418,8,1
16,124,1,100,0,4,3
16,98,2,245,418,7,1
16,656,1,100,0,10,15
16,262,1,100,0,21,280
16,128,1,100,0,4,3
16,104,2,245,418,7,1
16,668,1,100,0,15,15
16,128,1,100,0,16,3
16,118,1,100,0,29,3
16,98,2,245,418,9,1
16,132,2,245,418,9,1
16,144,1,100,0,20,3
16,130,1,100,0,29,3
16,154,1,100,0,24,3
16,354,1,100,0,23,15
16,142,1,100,0,26,3
16,154,2,245,418,8,1
16,134,2,245,418,7,1
16,114,2,245,418,9,1
16,108,2,245,418,8,1
16,102,2,245,418,9,1
16,116,1,100,0,26,3
16,139,2,245,418,9,1
16,106,2,245,418,7,1
16,132,1,100,0,26,3
16,142,1,100,0,15,3
16,124,2,245,418,8,1
16,176,2,245,418,9,1
16,128,1,100,0,5,3
16,13827,2,204,319,14,157
16,216,2,204,317,13,61
16,93,2,245,418,6,1
16,130,2,245,418,6,1
16,13815,2,204,319,10,157
16,118,2,245,418,8,1
16,88,2,245,418,7,1
16,121,1,100,0,4,3
16,102,2,245,418,8,1
16,96,2,245,418,6,1
16,138,2,245,418,7,1
16,92,2,245,418,7,1
16,14,2,245,418,6,2
16,144,2,245,418,9,1
16,120,2,245,418,8,1
16,13903,2,204,319,11,157
16,13869,2,204,319,16,157
16,208,2,204,317,19,61
16,492,2,245,418,9,1
16,128,1,100,0,27,3
16,128,2,245,418,8,1
16,112,2,245,418,9,1
16,102,2,245,418,9,1
16,92,2,245,418,7,1
16,492,2,245,418,7,5
16,13421,2,204,319,16,153
16,106,2,245,418,8,1
16,90,2,245,418,5,1
16,132,2,245,418,7,1
16,90,2,245,418,7,1
16,102,2,245,418,8,1
16,118,2,245,418,9,1
16,94,2,245,418,10,1
16,92,2,245,418,6,1
16,126,1,100,0,23,3
16,142,2,245,418,9,1
16,134,1,100,0,16,3
16,118,1,100,0,29,3
16,536,2,204,317,11,61
16,98,2,245,418,7,1
16,128,1,100,0,29,3
16,114,1,100,0,25,3
16,94,2,245,418,10,1
16,13824,2,204,319,19,157
16,134,2,245,418,8,1
16,126,2,245,418,6,1
16,92,2,245,418,6,1
16,114,1,100,0,29,3
16,90,2,245,418,6,1
16,424,2,245,418,6,1
16,138,1,100,0,17,3
16,106,2,245,418,9,1
16,144,1,100,0,22,3
16,144,2,245,418,9,1
16,124,2,245,418,9,1
16,100,2,245,418,8,1
16,364,2,245,418,9,4
16,114,2,245,418,8,1
16,126,1,100,0,4,3
16,162,2,245,418,9,1
16,148,1,100,0,23,3
16,94,2,245,418,10,1
16,468,2,245,418,8,1
16,126,1,100,0,21,3
16,202,2,204,317,11,61
16,112,2,245,418,9,1
16,120,1,100,0,5,32
16,90,2,245,418,7,1
16,143,1,100,0,5,3
16,92,2,245,418,8,1
16,152,1,100,0,25,3
16,95,2,245,418,8,1
16,108,2,245,418,7,1
16,94,1,100,0,17,9
16,104,2,245,418,6,1
16,108,2,245,418,8,1
16,91,2,245,418,7,1
16,134,1,100,0,18,3
16,144,1,100,0,17,3
16,92,2,245,418,6,1
16,122,2,245,418,8,1
16,140,2,245,418,9,1
16,114,1,100,0,4,3
16,140,1,100,0,11,3
16,156,1,100,0,24,3
16,104,2,245,418,7,1
16,134,2,245,418,6,1
16,140,1,100,0,4,3
16,104,2,245,418,8,1
16,150,1,100,0,18,3
16,106,2,245,418,8,1
16,116,1,100,0,21,3
16,131,1,100,0,26,3
16,116,1,100,0,29,3
16,106,2,245,418,6,1
16,98,2,245,418,8,1
16,136,1,100,0,28,3
16,100,2,245,418,9,1
16,102,2,245,418,8,1
16,96,2,245,418,6,1
16,106,2,245,418,7,1
16,94,2,245,418,6,1
16,104,2,245,418,8,1
16,96,2,245,418,7,1
16,513,1,100,0,25,3
16,120,1,100,0,4,3
16,148,1,100,0,13,3
16,330,2,245,418,9,4
16,140,1,100,0,23,3
16,96,2,245,418,7,1
16,128,1,100,0,4,3
16,120,2,245,418,8,1
16,130,1,100,0,22,3
16,102,2,245,418,8,1
16,98,2,245,418,6,1
16,96,2,245,418,6,1
16,424,2,245,418,8,1
16,126,1,100,0,5,3
16,138,1,100,0,4,3
16,106,2,245,418,8,1
16,138,1,100,0,22,3
16,12,2,245,418,6,2
16,220,2,204,317,11,61
16,119,1,100,0,28,3
16,102,2,245,418,8,1
16,138,1,100,0,23,3
16,98,2,245,418,6,1
16,142,1,100,0,4,3
16,110,2,245,418,9,1
16,134,1,100,0,15,3
16,136,1,100,0,4,3
16,100,2,245,418,8,1
16,7165,2,204,319,15,110
16,140,2,245,418,8,1
16,88,2,245,418,6,1
16,124,2,245,418,9,1
16,314,1,100,0,29,16
16,90,2,245,418,6,1
16,98,2,245,418,7,1
16,124,1,100,0,23,3
16,434,2,245,418,9,5
16,136,2,245,418,6,1
16,100,2,245,418,9,1
16,120,1,100,0,28,3
16,94,2,245,418,6,1
16,100,2,245,418,6,1
16,90,2,245,418,6,1
16,96,2,245,418,8,1
16,96,2,245,418,8,1
16,142,1,100,0,4,3
16,208,2,204,317,22,61
16,10,2,245,418,7,2
16,120,1,100,0,29,3
16,100,2,245,418,7,1
16,140,1,100,0,27,3
16,96,2,245,418,5,1
16,92,2,245,418,7,1
16,128,2,245,418,6,1
16,110,2,245,418,9,1
16,132,2,245,418,7,1
16,124,1,100,0,15,3
16,248,1,100,0,8,3
16,110,1,100,0,5,3
16,100,2,245,418,6,1
16,140,1,100,0,18,3
16,156,1,100,0,23,3
16,110,1,100,0,4,3
16,132,2,245,418,7,1
16,440,2,245,418,7,5
16,100,2,245,418,6,1
16,104,2,245,418,8,1
16,7140,2,204,319,10,110
16,104,2,245,418,9,1
16,122,1,100,0,22,3
16,80,1,100,0,24,9
16,108,2,245,418,9,1
16,142,1,100,0,4,3
16,144,2,245,418,9,1
16,13870,2,204,319,10,157
16,90,2,245,418,5,1
16,130,1,100,0,5,3
16,124,1,100,0,4,3
16,13803,2,204,319,10,157
16,506,2,245,418,6,1
16,198,2,204,317,13,59
16,110,2,245,418,6,1
16,130,2,245,418,6,1
16,102,2,245,418,9,1
16,88,2,245,418,8,1
16,140,2,245,418,6,1
16,96,2,245,418,9,1
16,104,2,245,418,8,1
16,132,1,100,0,11,3
16,110,2,245,418,9,1
16,126,1,100,0,25,3
16,104,2,245,418,8,1
16,90,2,245,418,7,1
16,90,2,245,418,5,1
16,126,2,245,418,8,1
16,128,1,100,0,27,3
16,150,1,100,0,29,3
16,112,2,245,418,7,1
16,150,1,100,0,20,3
16,126,1,100,0,27,3
16,102,2,245,418,7,1
16,144,2,245,418,6,1
16,136,1,100,0,26,3
16,104,2,245,418,6,1
16,537,2,204,317,11,61
16,142,1,100,0,21,3
16,472,2,245,418,9,1
16,92,2,245,418,5,1
16,130,1,100,0,27,3
16,98,2,245,418,7,1
16,142,2,245,418,6,1
16,384,2,245,418,9,4
16,110,2,245,418,8,1
16,120,1,100,0,23,3
16,140,1,100,0,26,3
16,112,2,245,418,9,1
16,148,2,245,418,7,1
16,148,2,245,418,6,1
16,14,2,245,418,6,2
16,170,1,100,0,5,3
16,138,1,100,0,29,3
16,96,2,245,418,6,1
16,112,1,100,0,4,3
16,100,2,245,418,10,1
16,160,1,100,0,22,3
16,130,2,245,418,7,1
16,106,2,245,418,8,1
16,140,2,245,418,6,1
16,13443,2,204,319,10,153
16,138,1,100,0,25,3
16,130,1,100,0,4,3
16,108,2,245,418,7,1
16,130,1,100,0,26,3
16,126,1,100,0,4,3
16,90,2,245,418,7,1
16,116,2,245,418,6,1
16,118,2,245,418,8,1
16,92,2,245,418,9,1
16,108,2,245,418,7,1
16,110,2,245,418,7,1
16,3129,1,100,0,27,44
16,118,2,245,418,7,1
16,134,1,100,0,24,3
16,134,2,245,418,9,1
16,108,2,245,418,8,1
16,130,1,100,0,5,3
16,104,2,245,418,8,1
16,132,1,100,0,29,3
16,136,1,100,0,27,3
16,234,2,204,317,14,61
16,94,2,245,418,6,1
16,98,2,245,418,7,1
16,106,2,245,418,7,1
16,460,2,245,418,7,1
16,104,2,245,418,8,1
16,112,2,245,418,6,1
16,118,2,245,418,7,1
16,126,1,100,0,28,3
16,168,2,245,418,8,1
16,98,2,245,418,7,1
16,130,1,100,0,16,3
16,106,2,245,418,9,1
16,144,2,245,418,8,1
16,180,1,100,0,28,3
16,112,2,245,418,7,1
16,98,2,245,418,6,1
16,250,1,100,0,5,3
16,134,1,100,0,21,3
16,134,1,100,0,23,3
16,98,2,245,418,7,1
16,157,2,245,418,9,1
16,136,1,100,0,26,3
16,13812,2,204,319,16,157
16,102,2,245,418,9,1
16,128,1,100,0,4,3
16,14,1,104,0,19,22
16,160,1,100,0,4,3
16,10369,2,204,319,23,141
16,146,1,100,0,4,3
16,150,1,100,0,15,3
16,134,1,100,0,27,3
16,96,2,245,418,8,1
16,122,1,100,0,5,3
16,116,1,100,0,4,3
16,100,2,245,418,8,1
16,13833,2,204,319,11,157
16,146,1,100,0,28,3
16,138,2,245,418,8,1
16,94,2,245,418,10,1
16,120,2,245,418,9,1
16,202,2,204,317,17,61
16,98,2,245,418,6,1
16,13876,2,204,319,11,157
16,125,1,100,0,11,3
16,134,1,100,0,5,3
16,100,2,245,418,9,1
